Name,URL
NAUTAN,https://twitter.com/NAUTAN360/status/1198224013492752384?s=20
nekosora,https://twitter.com/nksr64/status/1198226775890726914?s=20
KinuMatsu,https://twitter.com/SilkPine_movie/status/1198255376577155078?s=20
ガン,https://twitter.com/hantar_www/status/1198448508467941393?s=20
RT,https://twitter.com/Underta55186604/status/1308407595485597696?s=20
