Display name,Username,Tweet URL
青えんぴつ,@Aoempitsu,https://twitter.com/Aoempitsu/status/1278667712894402561
ハクアを博愛する人,@hakua_loveEQ,https://twitter.com/hakua_loveEQ/status/1276894815033016323
